id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
127911433,Atlantic Blue Crab,2022-07-13 07:36:00-04:00,"Point Pleasant Beach, NJ 08742, USA","[40.1009235433, -74.0488479275]",research,,[],"['environment', 'Atlantic blue crab', 'ban pesticides', 'beneath the sea', 'beneath the surface', 'blue crab', 'callinectes sapidus', 'conservation', 'conserve nature', 'conserve wildlife', 'crab', 'Environmental', 'keep our air clean', 'marine life', 'Nature', 'nature photography', 'nj crab', 'nj marine life', 'nj nature', 'nj ocean life', 'nj sea life', 'nj wildlife', 'ocean life', 'outdoor', 'outdoor photography', 'protect nature', 'protect our environment', 'protect wildlife', 'Sea life', 'under the sea', 'Underwater', 'underwater new jersey', 'underwater nj', 'underwater photography', 'Wildlife', 'wildlife photography', 'Animal']",https://www.inaturalist.org/observations/127911433
127900977,Atlantic Blue Crab,2022-07-24 18:31:41-04:00,"Sedge Islands, Seaside Heights, NJ, US","[39.9518568289, -74.0820846191]",research,,[],[],https://www.inaturalist.org/observations/127900977
126986992,Atlantic Blue Crab,2022-07-19 11:58:17-04:00,"Nacote Creek, Port Republic, NJ, US","[39.5157966667, -74.4955]",research,,[],[],https://www.inaturalist.org/observations/126986992
126941818,Atlantic Blue Crab,2022-07-19 07:42:39-04:00,Stone Harbor,"[39.0690193176, -74.7769546509]",research,,[],[],https://www.inaturalist.org/observations/126941818
126882939,Atlantic Blue Crab,2022-07-16 05:05:49-04:00,"Wills Hole Thoroughfare, Point Pleasant Beach, NJ, US","[40.10063883, -74.04898883]",research,,[],[],https://www.inaturalist.org/observations/126882939
126552370,Atlantic Blue Crab,2022-07-16 15:16:41-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4469216667, -73.9841533333]",research,,[],[],https://www.inaturalist.org/observations/126552370
126357009,Atlantic Blue Crab,2022-07-15 09:43:10-04:00,"Bayshore Waterfront Park, Port Monmouth, NJ, US","[40.440925, -74.0940166667]",research,,[],[],https://www.inaturalist.org/observations/126357009
126356345,Atlantic Blue Crab,2022-07-15 09:35:58-04:00,"Bayshore Waterfront Park, Port Monmouth, NJ, US","[40.4410883333, -74.0943611667]",research,,[],[],https://www.inaturalist.org/observations/126356345
126263547,Atlantic Blue Crab,2022-07-14 10:47:00-04:00,"Ludlam Thorofare, Sea Isle City, NJ, US","[39.145292008, -74.7047627096]",research,,[],[],https://www.inaturalist.org/observations/126263547
126023010,Atlantic Blue Crab,2022-07-12 20:26:06-04:00,"Waretown, NJ 08758, USA","[39.7941222222, -74.1839638889]",research,,[],[],https://www.inaturalist.org/observations/126023010
125889811,Atlantic Blue Crab,2022-07-11 14:31:00-04:00,"Ocean Ave, Sea Bright, NJ, US","[40.3879443348, -73.9745944617]",research,,[],[],https://www.inaturalist.org/observations/125889811
125496592,Atlantic Blue Crab,2022-07-09 15:34:49-04:00,"Point Pleasant, NJ 08742, USA","[40.060555, -74.0515379722]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/125496592
125465095,Atlantic Blue Crab,2022-07-09 10:49:19-04:00,"Laurence Harbor, NJ 08879, USA","[40.4759515767, -74.2666661739]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/125465095
124454502,Atlantic Blue Crab,2021-07-24 15:18:00-04:00,"Toms River, Island Heights, NJ, US","[39.94089479, -74.152383106]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/124454502
124426580,Atlantic Blue Crab,2022-07-02 14:21:51-04:00,"North Atlantic Ocean, West Wildwood, NJ, US","[38.9962696983, -74.8199633137]",research,,[],[],https://www.inaturalist.org/observations/124426580
123044596,Atlantic Blue Crab,2022-06-22 12:21:19-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7861137822, -74.1026027167]",research,,[],[],https://www.inaturalist.org/observations/123044596
122843491,Atlantic Blue Crab,2022-06-21 14:25:34-04:00,"Waretown, NJ 08758, USA","[39.7940861111, -74.1837444444]",research,,[],[],https://www.inaturalist.org/observations/122843491
122843463,Atlantic Blue Crab,2022-06-21 14:25:34-04:00,"Waretown, NJ 08758, USA","[39.7940861111, -74.1837444444]",research,,[],[],https://www.inaturalist.org/observations/122843463
122398108,Atlantic Blue Crab,2022-06-17 10:30:47-04:00,"Clam Island, Ocean Gate, NJ, US","[39.7627318567, -74.1344388934]",research,,[],[],https://www.inaturalist.org/observations/122398108
121790579,Atlantic Blue Crab,2022-06-14 17:09:53-04:00,"Ocean Twp, NJ, USA","[39.7941666667, -74.1838194444]",research,,[],[],https://www.inaturalist.org/observations/121790579
121491000,Atlantic Blue Crab,2022-06-12 17:17:30-04:00,"Maurice River, NJ, USA","[39.22459741, -75.00497364]",research,,[],[],https://www.inaturalist.org/observations/121491000
121144585,Atlantic Blue Crab,2022-06-10 14:32:29-04:00,"Barnegat Bay, Lavallette, NJ, US","[39.9707695, -74.0745535]",research,,[],[],https://www.inaturalist.org/observations/121144585
120895109,Atlantic Blue Crab,2022-06-08 20:40:18-04:00,"Ocean Twp, NJ, USA","[39.7941055556, -74.1837638889]",research,,[],[],https://www.inaturalist.org/observations/120895109
120031930,Atlantic Blue Crab,2022-06-03 11:01:05-04:00,"Old Bridge, NJ, USA","[40.4390888889, -74.2730333333]",research,"Life Stage: Adult, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/120031930
119913173,Atlantic Blue Crab,2022-06-02 11:21:58-04:00,"S Riverside Dr, Neptune, NJ, US","[40.1862930535, -74.0445356618]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/119913173
119755401,Atlantic Blue Crab,2022-06-01 12:53:32-04:00,Ocean Gate,"[39.8615188599, -74.1419525146]",research,,[],[],https://www.inaturalist.org/observations/119755401
119316313,Atlantic Blue Crab,2022-05-29 16:34:24-04:00,"Sedge Islands, Seaside Park, NJ, US","[39.9190883333, -74.0812388333]",research,,[],[],https://www.inaturalist.org/observations/119316313
119058617,Atlantic Blue Crab,2022-03-19 08:33:00-04:00,"Barnegat Light, NJ, USA","[39.7640494445, -74.1065560522]",research,,[],[],https://www.inaturalist.org/observations/119058617
118837178,Atlantic Blue Crab,2022-05-26 17:01:29-04:00,"Bergen County, US-NJ, US","[40.7828554782, -74.1030561179]",research,,[],[],https://www.inaturalist.org/observations/118837178
118268895,Atlantic Blue Crab,2022-05-22 11:07:39-04:00,"Middlesex County, US-NJ, US","[40.4364666667, -74.278625]",research,,[],[],https://www.inaturalist.org/observations/118268895
116229787,Atlantic Blue Crab,2022-05-01 17:31:47-04:00,"Bass River, NJ 08224, USA","[39.5778936997, -74.4494956997]",research,,[],[],https://www.inaturalist.org/observations/116229787
115637841,Atlantic Blue Crab,2022-05-04 20:10:44-04:00,"Super H Mart Shopping Center, Ridgefield, NJ, US","[40.8241416667, -74.0109777833]",research,,[],[],https://www.inaturalist.org/observations/115637841
114526883,Atlantic Blue Crab,2022-05-01 18:04:19-04:00,"Washington, NJ, USA","[39.646148825, -74.6467354417]",research,,[],[],https://www.inaturalist.org/observations/114526883
112507175,Atlantic Blue Crab,2022-03-12 12:20:00-05:00,"Gull Island, Cape May, NJ, US","[39.1401666768, -74.7247465711]",research,,[],[],https://www.inaturalist.org/observations/112507175
111867112,Atlantic Blue Crab,2022-04-17 13:44:30-04:00,"Cape Island, Cape May Point, NJ, US","[38.940705, -74.9619533333]",research,"Life Stage: Adult, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/111867112
110523751,Atlantic Blue Crab,2022-02-26 10:57:54-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4074583333, -73.9759533333]",research,,[],[],https://www.inaturalist.org/observations/110523751
109457063,Atlantic Blue Crab,2022-03-20 13:10:19-06:00,"Long Beach Island, Ocean Gate, NJ, US","[39.7539, -74.101775]",research,,[],[],https://www.inaturalist.org/observations/109457063
108276662,Atlantic Blue Crab,2022-02-26 10:50:34-05:00,"Gateway National Recreation Area - Sandy Hook, Middletown, NJ, US","[40.406945, -73.9753883333]",research,,[],[],https://www.inaturalist.org/observations/108276662
107556903,Atlantic Blue Crab,2022-02-26 10:38:48-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.40705, -73.9757833333]",research,,[],[],https://www.inaturalist.org/observations/107556903
107484933,Atlantic Blue Crab,2022-02-26 11:29:56-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4078614014, -73.9782946744]",research,,[],[],https://www.inaturalist.org/observations/107484933
107483033,Atlantic Blue Crab,2022-02-26 10:58:15-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4074542972, -73.9759164357]",research,,[],[],https://www.inaturalist.org/observations/107483033
107483030,Atlantic Blue Crab,2022-02-26 10:57:52-05:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4110015137, -73.977765441]",research,,[],[],https://www.inaturalist.org/observations/107483030
107481948,Atlantic Blue Crab,2022-02-26 10:40:44-05:00,"Highland Ave, Highlands, NJ, US","[40.397127814, -73.9842959565]",research,,[],[],https://www.inaturalist.org/observations/107481948
107214210,Atlantic Blue Crab,2022-02-21 13:28:00-05:00,"Galloway, NJ, USA","[39.4691063214, -74.4573280944]",research,,"[{'id': 20585039, 'uuid': 'f281c6fa-e9a5-4928-9339-2d684ff9b2b8', 'field_id': 3133, 'datatype': 'taxon', 'name': 'Interaction->Preyed upon by', 'name_ci': 'Interaction->Preyed upon by', 'value': '1578489', 'value_ci': '1578489', 'user_id': 84719, 'taxon_id': '1578489', 'taxon': {'id': 1578489, 'rank': 'species', 'rank_level': 10, 'iconic_taxon_id': 3, 'ancestor_ids': [48460, 1, 2, 355675, 3, 67561, 4342, 447155, 4343, 1578489], 'is_active': True, 'min_species_taxon_id': 1578489, 'name': 'Larus smithsonianus', 'parent_id': 4343, 'ancestry': '48460/1/2/355675/3/67561/4342/447155/4343', 'min_species_ancestry': '48460,1,2,355675,3,67561,4342,447155,4343,1578489', 'extinct': False, 'created_at': '2024-09-26T09:59:58+00:00', 'default_photo': {'id': 183734844, 'license_code': 'cc-by-nc', 'attribution': '(c) Guy Lemelin, some rights reserved (CC BY-NC), uploaded by Guy Lemelin', 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/183734844/square.jpg', 'original_dimensions': {'height': 1545, 'width': 2048}, 'flags': [], 'square_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/183734844/square.jpg', 'medium_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/183734844/medium.jpg'}, 'taxon_changes_count': 2, 'taxon_schemes_count': 0, 'observations_count': 71691, 'photos_locked': False, 'universal_search_rank': 71691, 'flag_counts': {'resolved': 0, 'unresolved': 0}, 'current_synonymous_taxon_ids': None, 'atlas_id': 123973, 'complete_species_count': None, 'wikipedia_url': 'https://en.wikipedia.org/wiki/American_herring_gull', 'complete_rank': 'subspecies', 'iconic_taxon_name': 'Aves', 'preferred_common_name': 'American Herring Gull'}, 'user': {'id': 84719, 'login': 'maxkirsch', 'spam': False, 'suspended': False, 'created_at': '2015-03-22T14:44:47+00:00', 'login_autocomplete': 'maxkirsch', 'login_exact': 'maxkirsch', 'name': 'max kirsch', 'name_autocomplete': 'max kirsch', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/84719/thumb.jpg?1475546877', 'observations_count': 144, 'identifications_count': 92999, 'journal_posts_count': 2, 'activity_count': 93145, 'species_count': 111, 'annotated_observations_count': 10884, 'universal_search_rank': 144, 'roles': ['curator'], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/84719/medium.jpg?1475546877'}}]",[],https://www.inaturalist.org/observations/107214210
106040689,Atlantic Blue Crab,2022-01-21 11:52:00-05:00,"Cape May County, NJ, USA","[38.9309155538, -74.957129919]",research,,[],[],https://www.inaturalist.org/observations/106040689
104065007,Atlantic Blue Crab,2021-12-31 11:28:00-05:00,"Berkeley Township, NJ, USA","[39.763470849, -74.1046398828]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/104065007
103972358,Atlantic Blue Crab,2021-12-30 13:05:27-05:00,"Long Beach Island, Ocean Gate, NJ, US","[39.7588251997, -74.0955209546]",research,,[],[],https://www.inaturalist.org/observations/103972358
103763318,Atlantic Blue Crab,2021-12-26 13:31:08-05:00,"Higbee Beach, Cape May, NJ, US","[38.96538, -74.963195]",research,,[],[],https://www.inaturalist.org/observations/103763318
103093535,Atlantic Blue Crab,2021-09-07 20:01:00-04:00,"Brigantine, NJ 08203, USA","[39.4101171, -74.3645906]",research,,[],[],https://www.inaturalist.org/observations/103093535
102775616,Atlantic Blue Crab,2021-12-09 09:11:33-05:00,"S Green St, Tuckerton, NJ, US","[39.5898372511, -74.3387091233]",research,,[],[],https://www.inaturalist.org/observations/102775616
102612324,Atlantic Blue Crab,2021-09-08 11:42:01-04:00,"Cattus Island Blvd, Toms River, NJ, US","[39.9779778045, -74.1376205996]",research,,[],[],https://www.inaturalist.org/observations/102612324
101793965,Atlantic Blue Crab,2021-11-22 12:07:00-05:00,"West Side, Jersey City, NJ, USA","[40.7265973096, -74.0922450679]",research,,[],[],https://www.inaturalist.org/observations/101793965
101672694,Atlantic Blue Crab,2021-11-08 14:15:00-05:00,"E Lilly Lake Rd, Galloway, NJ, US","[39.463320926, -74.4487686491]",research,,[],[],https://www.inaturalist.org/observations/101672694
100848969,Atlantic Blue Crab,2021-11-10 14:12:26-05:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7851982101, -74.10526275]",research,,[],[],https://www.inaturalist.org/observations/100848969
100811659,Atlantic Blue Crab,2021-11-10 14:11:46-05:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7851982104, -74.1052627502]",research,,[],[],https://www.inaturalist.org/observations/100811659
100790046,Atlantic Blue Crab,2021-11-10 14:08:45-05:00,"Lyndhurst, NJ 07071, USA","[40.7855126997, -74.1050539997]",research,,[],[],https://www.inaturalist.org/observations/100790046
100112589,Atlantic Blue Crab,2021-10-28 12:41:20-04:00,"Higbee Beach, Cape May, NJ, US","[38.96005, -74.9635616667]",research,,[],[],https://www.inaturalist.org/observations/100112589
99981466,Atlantic Blue Crab,2021-11-01 11:27:18-04:00,"Kearny, NJ 07032, USA","[40.7710228, -74.1054599]",research,,[],[],https://www.inaturalist.org/observations/99981466
99798379,Atlantic Blue Crab,2021-10-30 09:08:45-04:00,"South Amboy, NJ, USA","[40.4793128846, -74.270047769]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/99798379
99390000,Atlantic Blue Crab,2021-10-25 16:46:33-04:00,"Waretown, Ocean Twp, NJ 08758, USA","[39.7913861111, -74.1825388889]",research,,[],[],https://www.inaturalist.org/observations/99390000
99098567,Atlantic Blue Crab,2021-10-23 11:40:41-04:00,"North Atlantic Ocean, Seaside Heights, NJ, US","[39.9477166667, -74.0686805]",research,,[],[],https://www.inaturalist.org/observations/99098567
98999074,Atlantic Blue Crab,2021-10-22 13:58:11-04:00,"Ideal Beach, Keansburg, NJ, US","[40.4472260408, -74.1170049875]",research,,[],[],https://www.inaturalist.org/observations/98999074
98450844,Atlantic Blue Crab,2021-10-16 11:40:33-04:00,"Cape Island, Cape May, NJ, US","[38.9367783333, -74.9394466667]",research,,[],[],https://www.inaturalist.org/observations/98450844
98140455,Atlantic Blue Crab,2021-10-13 12:10:30-04:00,"Ocean Twp, NJ, USA","[39.7941555556, -74.1833416667]",research,,[],[],https://www.inaturalist.org/observations/98140455
98104883,Atlantic Blue Crab,2021-10-04 14:58:30-04:00,"Great Bay, West Creek, NJ, US","[39.5272783333, -74.3275133333]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/98104883
97956371,Atlantic Blue Crab,2021-10-11 15:38:43-04:00,"Shell Pile, Wildwood, NJ, US","[38.95718, -74.86338]",research,,[],[],https://www.inaturalist.org/observations/97956371
97884314,Atlantic Blue Crab,2021-10-08 08:25:07-04:00,"Shore Dr, Cape May, NJ, US","[39.0032083333, -74.9545133333]",research,,[],[],https://www.inaturalist.org/observations/97884314
97845472,Atlantic Blue Crab,2021-10-09 13:30:00-04:00,"Bayview Park, West Creek, NJ, US","[39.6171425434, -74.2008685332]",research,,[],[],https://www.inaturalist.org/observations/97845472
97703695,Atlantic Blue Crab,2021-10-09 16:15:24-04:00,"Cape May, NJ 08204, USA","[38.9451206997, -74.9009061997]",research,,[],[],https://www.inaturalist.org/observations/97703695
97698820,Atlantic Blue Crab,2021-10-09 15:12:47-04:00,"Bayview Park, Long Beach Township, NJ, US","[39.6169916667, -74.2008833333]",research,,[],[],https://www.inaturalist.org/observations/97698820
97692742,Atlantic Blue Crab,2021-10-09 12:37:49-04:00,"Bayview Park, Long Beach Township, NJ, US","[39.616955, -74.200875]",research,,[],[],https://www.inaturalist.org/observations/97692742
97310436,Atlantic Blue Crab,2021-10-05 13:19:07-04:00,"Miller Ave, Port Norris, NJ, US","[39.2342116667, -75.0312583333]",research,,[],[],https://www.inaturalist.org/observations/97310436
97210163,Atlantic Blue Crab,2021-10-04 15:09:00-04:00,"1075 Stone Harbor Blvd, Stone Harbor, NJ 08247, USA","[39.0604868, -74.7731307]",research,"Life Stage: Adult, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/97210163
97100918,Atlantic Blue Crab,2021-08-26 11:42:00-04:00,"Cape May County, NJ, USA","[38.9364999754, -74.9420870869]",research,,[],[],https://www.inaturalist.org/observations/97100918
96436217,Atlantic Blue Crab,2021-09-27 15:06:59-04:00,United States,"[40.3085123937, -73.9300068083]",research,,[],[],https://www.inaturalist.org/observations/96436217
96370987,Atlantic Blue Crab,2021-09-27 11:23:06-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4565845645, -74.0042639896]",research,,[],[],https://www.inaturalist.org/observations/96370987
96361090,Atlantic Blue Crab,2021-09-27 09:36:29-04:00,"Gateway National Recreation Area - Sandy Hook, Middletown, NJ, US","[40.4297589552, -73.9825229696]",research,,[],[],https://www.inaturalist.org/observations/96361090
96360675,Atlantic Blue Crab,2021-09-27 09:30:57-04:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.429659714, -73.9827458002]",research,,[],[],https://www.inaturalist.org/observations/96360675
96360584,Atlantic Blue Crab,2021-09-27 09:29:26-04:00,"Gateway National Recreation Area - Sandy Hook, Middletown, NJ, US","[40.4296520446, -73.9823960234]",research,,[],[],https://www.inaturalist.org/observations/96360584
96268955,Atlantic Blue Crab,2021-09-26 15:21:15-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7845521894, -74.1006291843]",research,,[],[],https://www.inaturalist.org/observations/96268955
96075443,Atlantic Blue Crab,2021-09-25 08:59:14-04:00,"North Atlantic Ocean, Ocean City, NJ, US","[39.2641604007, -74.5894549032]",research,,[],[],https://www.inaturalist.org/observations/96075443
95929951,Atlantic Blue Crab,2021-09-20 14:43:26-04:00,"Tuckerton, NJ, US","[39.563075, -74.4450083333]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/95929951
95891669,Atlantic Blue Crab,2021-09-20 13:57:36-04:00,"North Atlantic Ocean, West Creek, NJ, US","[39.5393633333, -74.3938616667]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/95891669
95854435,Atlantic Blue Crab,2021-09-23 10:23:37-04:00,"North Atlantic Ocean, Lavallette, NJ, US","[39.9753058472, -74.0640887142]",research,,[],[],https://www.inaturalist.org/observations/95854435
95659231,Atlantic Blue Crab,2021-09-12 17:13:01-04:00,"Gateway National Recreation Area - Sandy Hook, Highlands, NJ, US","[40.4079492418, -73.9786555236]",research,,[],[],https://www.inaturalist.org/observations/95659231
95444257,Atlantic Blue Crab,2021-09-19 14:08:27-04:00,"Raritan Bay, NJ, US","[40.4803306151, -74.0081033864]",research,,[],[],https://www.inaturalist.org/observations/95444257
94618592,Atlantic Blue Crab,2021-09-12 15:32:55-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.7861150135, -74.100544211]",research,,[],[],https://www.inaturalist.org/observations/94618592
94579493,Atlantic Blue Crab,2021-09-11 13:42:00-04:00,"Monmouth County, NJ, USA","[40.4783371021, -74.0093810695]",research,,[],[],https://www.inaturalist.org/observations/94579493
94579492,Atlantic Blue Crab,2021-09-11 13:42:00-04:00,"Monmouth County, NJ, USA","[40.478316392, -74.009417852]",research,,[],[],https://www.inaturalist.org/observations/94579492
94579491,Atlantic Blue Crab,2021-09-11 13:42:00-04:00,"Monmouth County, NJ, USA","[40.4783398546, -74.0094280082]",research,,[],[],https://www.inaturalist.org/observations/94579491
94579489,Atlantic Blue Crab,2021-09-11 13:42:00-04:00,"Monmouth County, NJ, USA","[40.4783601601, -74.0093946764]",research,,[],[],https://www.inaturalist.org/observations/94579489
94579478,Atlantic Blue Crab,2021-09-11 13:41:00-04:00,"Monmouth County, NJ, USA","[40.4784287187, -74.009244532]",research,,[],[],https://www.inaturalist.org/observations/94579478
94577609,Atlantic Blue Crab,2021-09-11 12:59:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4788746664, -74.008179582]",research,,[],[],https://www.inaturalist.org/observations/94577609
94575890,Atlantic Blue Crab,2021-09-12 08:13:20-04:00,"South Amboy, NJ, USA","[40.4793128846, -74.270047769]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/94575890
94571362,Atlantic Blue Crab,2021-09-11 12:20:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4779434059, -74.0098055676]",research,,[],[],https://www.inaturalist.org/observations/94571362
94571332,Atlantic Blue Crab,2021-09-11 12:14:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4779998819, -74.0096798653]",research,,[],[],https://www.inaturalist.org/observations/94571332
94571293,Atlantic Blue Crab,2021-09-11 12:12:00-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4779950309, -74.0097858126]",research,,[],[],https://www.inaturalist.org/observations/94571293
93901219,Atlantic Blue Crab,2021-09-06 15:37:10-04:00,"Cape May County, US-NJ, US","[39.0585365295, -74.7686157227]",research,,[],[],https://www.inaturalist.org/observations/93901219
93752918,Atlantic Blue Crab,2021-09-05 14:23:32-04:00,"Sunrise Blvd, Forked River, NJ, US","[39.8396860582, -74.160288118]",research,,[],[],https://www.inaturalist.org/observations/93752918
93498952,Atlantic Blue Crab,2020-07-05 10:34:00+00:00,"Ocean County, NJ, USA","[39.7578912149, -74.0938999479]",research,,[],[],https://www.inaturalist.org/observations/93498952
93408388,Atlantic Blue Crab,2021-08-30 14:50:57+00:00,Cattus Island County Park,"[39.9781318516, -74.1379141062]",research,,[],[],https://www.inaturalist.org/observations/93408388
93265227,Atlantic Blue Crab,2021-08-31 20:36:04-04:00,"Barnegat Lighthouse State Park, Barnegat Light, NJ, US","[39.7627633427, -74.108575]",research,,[],[],https://www.inaturalist.org/observations/93265227
93264662,Atlantic Blue Crab,2021-09-01 10:24:48-04:00,"Ocean Grove, NJ 07756, USA","[40.2138430556, -74.0030158333]",research,,[],[],https://www.inaturalist.org/observations/93264662
93263038,Atlantic Blue Crab,2021-09-01 10:24:48-04:00,"Ocean Grove, NJ 07756, USA","[40.2138430556, -74.0030158333]",research,,[],[],https://www.inaturalist.org/observations/93263038
93081167,Atlantic Blue Crab,2021-08-23 13:09:02-04:00,"Ellis Island, Jersey City, NJ, US","[40.6957083333, -74.0404666667]",research,,[],[],https://www.inaturalist.org/observations/93081167
93052184,Atlantic Blue Crab,2021-08-05 17:25:54-04:00,"Barnegat Bay, Seaside Park, NJ, US","[39.9309952896, -74.0805529622]",research,,[],[],https://www.inaturalist.org/observations/93052184
92984916,Atlantic Blue Crab,2021-08-29 19:34:05-04:00,"New Jersey, US","[39.6609988763, -74.1002246455]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/92984916
92977280,Atlantic Blue Crab,2021-08-29 18:06:33-04:00,"Hudson Exchange, Jersey City, NJ, USA","[40.7236472222, -74.0340277778]",research,,[],[],https://www.inaturalist.org/observations/92977280
92919281,Atlantic Blue Crab,2021-08-29 11:45:47-04:00,United States,"[39.9574959417, -74.1721020674]",research,Alive or Dead: Alive,[],[],https://www.inaturalist.org/observations/92919281
92917562,Atlantic Blue Crab,2021-08-29 11:32:06-04:00,"West Deptford, NJ, USA","[39.86312873, -75.20722372]",research,,[],[],https://www.inaturalist.org/observations/92917562
92668870,Atlantic Blue Crab,2021-08-27 09:53:50-04:00,Long Branch,"[40.3165016174, -73.9772720337]",research,,[],[],https://www.inaturalist.org/observations/92668870
92668849,Atlantic Blue Crab,2021-08-27 09:53:28-04:00,Long Branch,"[40.3171691895, -73.9773254395]",research,,[],[],https://www.inaturalist.org/observations/92668849
92484471,Atlantic Blue Crab,2021-08-25 13:13:11-04:00,"Cattus Island County Park, Mantoloking, NJ, US","[39.9848100297, -74.1274506369]",research,,[],[],https://www.inaturalist.org/observations/92484471
92398634,Atlantic Blue Crab,2021-08-24 06:31:09-04:00,"North Atlantic Ocean, NJ, US","[39.948905, -74.0680611667]",research,,[],[],https://www.inaturalist.org/observations/92398634
91882462,Atlantic Blue Crab,2021-08-20 08:57:00-04:00,"Hartshorne Woods Park, Rocky Point, Highlands, Monmouth County, NJ, USA","[40.3854468111, -73.9869847513]",research,,[],[],https://www.inaturalist.org/observations/91882462
91679212,Atlantic Blue Crab,2021-08-18 15:45:53-04:00,"Middle Township, NJ, USA","[39.05761565, -74.77537885]",research,,[],[],https://www.inaturalist.org/observations/91679212
91556894,Atlantic Blue Crab,2021-08-07 08:19:00-04:00,"Marmora, NJ 08223, USA","[39.2879566254, -74.6289923452]",research,,[],[],https://www.inaturalist.org/observations/91556894
91303242,Atlantic Blue Crab,2021-08-15 12:09:00-04:00,"719 Port Monmouth Rd, Port Monmouth, NJ 07758, USA","[40.4392717, -74.0928]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/91303242
91292671,Atlantic Blue Crab,2021-08-15 10:19:00-04:00,"Perrine Pond, Old Bridge, NJ, USA","[40.4360273364, -74.2781617927]",research,,[],[],https://www.inaturalist.org/observations/91292671
91254512,Atlantic Blue Crab,2021-08-15 09:44:03-04:00,South Amboy,"[40.4770736694, -74.2671813965]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/91254512
91062890,Atlantic Blue Crab,2020-07-15 09:08:15-04:00,Sedge Island Marine Conservation Ramp Zone,"[39.8081504803, -74.1027503461]",research,,[],[],https://www.inaturalist.org/observations/91062890
91015665,Atlantic Blue Crab,2021-08-13 12:54:34-04:00,"Spring Lake, NJ 07762, USA","[40.1431838656, -74.0239887871]",research,,[],[],https://www.inaturalist.org/observations/91015665
90789855,Atlantic Blue Crab,2021-08-04 10:08:00-04:00,"Cape May County, NJ, USA","[39.1793114439, -74.8510047628]",research,,[],[],https://www.inaturalist.org/observations/90789855
90604822,Atlantic Blue Crab,2021-08-09 14:29:46-04:00,"Liberty State Park, Jersey City, NJ, US","[40.69627, -74.0535138333]",research,"Life Stage: Juvenile, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/90604822
90561738,Atlantic Blue Crab,2021-08-08 20:05:21-04:00,Lavallette Beach,"[39.9690579102, -74.0658910945]",research,,[],[],https://www.inaturalist.org/observations/90561738
90558817,Atlantic Blue Crab,2021-08-09 13:32:43-04:00,"Barnegat Lighthouse State Park, Barnegat Light, NJ, US","[39.7641336266, -74.1060767044]",research,,[],[],https://www.inaturalist.org/observations/90558817
